SettlementPoint,Year,Month,Mean,Min,Max,SD,Volatility
LZ_RAYBN,2019,Feb,21.066279761904763,4.7,57.29,6.844085385799508,0.18450553445118614
LZ_RAYBN,2019,Mar,29.809798115746972,12.38,682.64,34.21999384570602,0.1955732466345035
LZ_RAYBN,2019,Apr,24.998305555555557,7.34,113.75,11.764075316688285,0.18135116558532619
LZ_RAYBN,2019,May,24.78815860215054,11.72,67.79,8.999232252081153,0.13361828853321264
LZ_RAYBN,2019,Jun,25.458513888888888,8.78,101.41,13.654010843479439,0.14769832027368518
LZ_RAYBN,2019,Jul,30.029717741935485,11.21,279.33,27.16585694149394,0.19574522456145532
LZ_RAYBN,2019,Aug,126.89788978494623,10.38,3503.7,401.9292603884114,0.5098971299792214
LZ_RAYBN,2019,Sep,80.6986388888889,7.81,5012.22,380.90820213982494,0.35060933726809346
LZ_RAYBN,2019,Oct,28.554381720430108,7.43,850.07,52.13279002555599,0.23678171892919228
LZ_RAYBN,2019,Nov,24.517569444444444,4.57,222.55,15.818155791296592,0.2354410246858419
LZ_RAYBN,2019,Dec,19.085067204301076,4.69,60.53,7.101435355892234,0.18703427398695047
LZ_SOUTH,2016,Jan,19.481720430107526,5.06,58.16,5.7107206445197045,0.1651763602963047
LZ_SOUTH,2016,Feb,15.935862068965518,1.59,52.27,6.329056652036594,0.2256911063873472
LZ_SOUTH,2016,Mar,19.52114401076716,0.56,100,12.325023585024745,0.23336428727747083
LZ_SOUTH,2016,Apr,20.738,1.04,120,13.178488937715967,0.24573208070084138
LZ_SOUTH,2016,May,20.691747311827957,2.76,100,12.251857833053956,0.19651017367941612
LZ_SOUTH,2016,Jun,27.471652777777777,4.94,141.69,15.83181521257642,0.17878294096955683
LZ_SOUTH,2016,Jul,28.889583333333334,9.49,106.32,13.878802914915042,0.15270971242291917
LZ_SOUTH,2016,Aug,31.823306451612904,13.43,240.28,29.399207615742842,0.188873324839313
LZ_SOUTH,2016,Sep,28.762013888888887,11.16,206.79,16.32396173772861,0.14706281309997507
LZ_SOUTH,2016,Oct,30.03103494623656,3.68,290.71,24.11439290602675,0.20692277510289409
LZ_SOUTH,2016,Nov,20.633388888888888,2.81,59.68,7.707285909666224,0.18752126359469312
LZ_SOUTH,2016,Dec,26.326841397849464,2.59,148.13,12.181573627385522,0.2085625581810443
LZ_SOUTH,2017,Jan,25.155483870967743,1.85,142.48,10.779406305725365,0.19959043168434384
LZ_SOUTH,2017,Feb,21.793690476190477,3.22,54.63,7.831157785521074,0.1935833942408247
LZ_SOUTH,2017,Mar,26.52820995962315,4.69,94.55,10.897196845177303,0.15694115673006168
LZ_SOUTH,2017,Apr,28.549888888888887,10.5,119.88,12.735671759879724,0.14816036936371382
LZ_SOUTH,2017,May,29.9797311827957,5.34,94.72,12.98626101551835,0.1667231704942743
LZ_SOUTH,2017,Jun,36.78344444444444,15.65,150,22.43583862039762,0.17582956471068456
LZ_SOUTH,2017,Jul,34.19329301075269,17.34,276.3,20.840197731710745,0.16496882863826481
LZ_SOUTH,2017,Aug,33.457849462365594,16.66,139.11,19.499532456662955,0.16023104107165956
LZ_SOUTH,2017,Sep,28.330347222222223,8.84,84.54,10.499658158101534,0.1312313237230614
LZ_SOUTH,2017,Oct,28.464018817204302,4.52,129.79,13.227929173038131,0.1663411510526462
LZ_SOUTH,2017,Nov,27.86572222222222,8.04,109.23,11.2064793760655,0.15586551825593487
LZ_SOUTH,2017,Dec,25.404220430107525,7.07,99.02,7.914118204536931,0.1603785583683175
LZ_SOUTH,2018,Jan,46.132567204301075,6.56,1709.82,93.31581643122976,0.2053808839739854
LZ_SOUTH,2018,Feb,25.19703869047619,4.14,79.89,9.158766911369776,0.20349943131621503
LZ_SOUTH,2018,Mar,26.759973082099595,8.31,76.2,10.317034261654255,0.1753076980236709
LZ_SOUTH,2018,Apr,28.186972222222224,8.32,63.43,9.605147553595849,0.16277613692908374
LZ_SOUTH,2018,May,41.27442204301075,11.8,556.94,41.389337912093396,0.21419956226753345
LZ_SOUTH,2018,Jun,32.25868055555556,16.3,124.6,15.824630844733255,0.14189955026424167
LZ_SOUTH,2018,Jul,80.44756720430108,10.11,2068.16,234.40094203188025,0.37432242294974516
LZ_SOUTH,2018,Aug,33.690631720430105,15.79,151.59,21.41867258099859,0.1716889318743509
LZ_SOUTH,2018,Sep,28.38376388888889,16,91.31,11.343294717518608,0.12502088372636183
LZ_SOUTH,2018,Oct,32.12697580645161,16.13,100.1,12.02729397652684,0.13707283767573214
LZ_SOUTH,2018,Nov,33.54448611111111,10.49,120.91,13.681769776384677,0.17420847369449757
LZ_SOUTH,2018,Dec,32.11272849462365,7.62,125.61,11.133697976599079,0.17540819001829638
LZ_SOUTH,2019,Jan,27.057903225806452,7.6,123.19,9.207961381226529,0.17457551860037157
LZ_SOUTH,2019,Feb,23.728958333333335,6.44,61.77,7.5112400295933774,0.18350581196897536
LZ_SOUTH,2019,Mar,30.52948855989233,7.37,721.89,37.109002758386055,0.20377079087811645
LZ_SOUTH,2019,Apr,27.147833333333335,4,134.58,14.69313928912675,0.19977933362637637
LZ_SOUTH,2019,May,27.210994623655914,10.73,87.14,10.367489242585489,0.13733851455027102
LZ_SOUTH,2019,Jun,27.259597222222222,11.71,123.14,14.759030011321768,0.14662748024831365
LZ_SOUTH,2019,Jul,31.132163978494624,11.68,279.97,27.666057981228903,0.1913654608158814
LZ_SOUTH,2019,Aug,127.1090188172043,11,3499.67,400.76833513693464,0.5090885375735932
LZ_SOUTH,2019,Sep,81.00911111111111,8.37,4996.6,378.7493983096634,0.34366487931005596
LZ_SOUTH,2019,Oct,32.942110215053766,6.93,846.41,53.6600556841448,0.2251975321930542
LZ_SOUTH,2019,Nov,25.803708333333333,5.53,195.9,14.772221026154103,0.21709870308338525
LZ_SOUTH,2019,Dec,19.786881720430106,3.46,77.45,7.023225109320717,0.18053971032128727
LZ_WEST,2016,Jan,19.519260752688172,4.47,56.26,5.972367020222796,0.16771754831140653
LZ_WEST,2016,Feb,15.04448275862069,-0.86,51.61,6.097312323786852,NA
LZ_WEST,2016,Mar,16.00265141318977,0.46,60.97,7.447474696074763,0.2332967657341406
LZ_WEST,2016,Apr,17.153666666666666,0.33,91.7,9.379291805382461,0.260033428550519
LZ_WEST,2016,May,17.73752688172043,1.43,73.98,8.085380793131261,0.19022703833905857
LZ_WEST,2016,Jun,23.48876388888889,3.76,107.61,10.783790816173294,0.1457411740316026
LZ_WEST,2016,Jul,27.178790322580646,9.05,115.9,12.88803002984509,0.15296361152578203
LZ_WEST,2016,Aug,30.010564516129033,13.37,226.91,25.76381170342959,0.18413309704326034
LZ_WEST,2016,Sep,26.767666666666667,10.69,204.46,15.18120113770021,0.13834928171572863
LZ_WEST,2016,Oct,25.18225806451613,1.5,285.76,17.138519624553343,0.19853249456541325
LZ_WEST,2016,Nov,19.343138888888888,0.97,60.38,7.035390776231643,0.19930965720035787
LZ_WEST,2016,Dec,25.165819892473117,0.37,139.73,11.654195202333174,0.23038777241328326
LZ_WEST,2017,Jan,23.231370967741935,0.47,97.97,9.296835291406909,0.26477815894250467
LZ_WEST,2017,Feb,18.47705357142857,-3.67,72.56,9.104210009101465,0.4130541391341007
LZ_WEST,2017,Mar,20.25119784656797,0.09,65.3,8.465475122425502,0.2651106744384372
LZ_WEST,2017,Apr,20.388569444444446,0.1,69.22,8.18040263320492,0.2477015199893793
LZ_WEST,2017,May,22.86779569892473,1.38,57.71,7.553185185074923,0.18859234921561074
LZ_WEST,2017,Jun,27.512319444444444,11.19,79.92,10.623585853794633,0.13096995963824035
LZ_WEST,2017,Jul,31.130174731182795,16.63,240.72,16.884863660414933,0.14756928140909997
LZ_WEST,2017,Aug,27.21391129032258,16.64,86.65,10.571351807051885,0.12888832320105115
LZ_WEST,2017,Sep,27.011777777777777,8.08,83.61,10.999813244365116,0.12408211564015484
LZ_WEST,2017,Oct,22.173319892473117,1.83,72.46,8.353856799011607,0.17378120889077553
LZ_WEST,2017,Nov,22.152916666666666,0.27,75.19,8.749763793752,0.21858594229095574
LZ_WEST,2017,Dec,21.872258064516128,-1.49,64.7,7.489398016305278,0.28203994346613787
LZ_WEST,2018,Jan,37.29330645161291,0.65,1670.78,88.79467993492516,0.26638904902139543
LZ_WEST,2018,Feb,22.12410714285714,2.33,74.96,8.271932366348938,0.21551426749885505
LZ_WEST,2018,Mar,22.301628532974426,0.4,79.53,10.90682216396113,0.3048923464272236
LZ_WEST,2018,Apr,21.128125,-3.54,60.13,12.432860367773298,0.34882937209841036
LZ_WEST,2018,May,49.60012096774194,1.15,560.42,42.8080971839155,0.2923339469143835
LZ_WEST,2018,Jun,57.967527777777775,22.77,137,20.756347046082535,0.18568655934497805
LZ_WEST,2018,Jul,101.47096774193548,13.15,2151.82,238.70516348224737,0.35734548787366427
LZ_WEST,2018,Aug,33.289852150537634,11.08,153.14,19.295431194581802,0.16968408014553876
LZ_WEST,2018,Sep,27.101097222222222,13.2,87.2,10.436557699967402,0.12205654231255122
LZ_WEST,2018,Oct,30.004556451612903,3.1,97.94,10.901438163956595,0.1479460909945428
LZ_WEST,2018,Nov,31.224027777777778,1.91,147.71,15.92537420033344,0.22276298861980445
LZ_WEST,2018,Dec,34.98084677419355,3.05,131.59,15.254886045873537,0.20271054025178945
LZ_WEST,2019,Jan,27.461532258064516,0.44,99.02,13.47823357942609,0.22068829889710628
LZ_WEST,2019,Feb,22.798958333333335,2.99,67.26,9.305285701329012,0.2165747271921478
LZ_WEST,2019,Mar,31.282960969044414,2.25,698.52,37.27890331984406,0.23886393306102024
LZ_WEST,2019,Apr,21.699236111111112,0.69,112.83,14.623148227684057,0.2711606640612352
LZ_WEST,2019,May,28.851989247311828,7.36,78.96,9.737399440021322,0.1459596913458951
LZ_WEST,2019,Jun,32.02677777777778,12.25,111.92,14.086746131905791,0.15605943832511368
LZ_WEST,2019,Jul,32.07568548387097,11.03,281.09,27.34031853443688,0.20000299305222413
LZ_WEST,2019,Aug,128.87646505376344,9.12,3505.6,402.1141461822706,0.5023140707794568
LZ_WEST,2019,Sep,83.47113888888889,6.59,5015.25,380.45391860989866,0.3515460495830899
LZ_WEST,2019,Oct,49.38336021505376,0.79,873.07,62.39685602002447,0.3135678771385492
LZ_WEST,2019,Nov,49.34084722222222,3.6,286.91,31.876125870829327,0.26572838906125146
LZ_WEST,2019,Dec,39.5025940860215,7.32,195.71,27.97586197338679,0.28529950183227243
